index,path,error
1945,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Non-Sperm\Non-Sperm (935)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
1949,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Non-Sperm\Non-Sperm (94)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
1951,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Non-Sperm\Non-Sperm (940)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
1953,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Non-Sperm\Non-Sperm (942)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
1955,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Non-Sperm\Non-Sperm (942)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
1958,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Non-Sperm\Non-Sperm (944)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
1966,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Non-Sperm\Non-Sperm (953)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
1971,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Non-Sperm\Non-Sperm (955)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
1975,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Non-Sperm\Non-Sperm (957)_3.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
1982,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Non-Sperm\Non-Sperm (962)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
1986,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Non-Sperm\Non-Sperm (964)_7.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
1987,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Non-Sperm\Non-Sperm (965)_10.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
1989,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Non-Sperm\Non-Sperm (968)_10.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
1996,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Non-Sperm\Non-Sperm (974)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2001,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (1001)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2003,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (1003)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2006,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (101)_9.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2010,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (106)_7.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2011,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (107)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2016,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (111)_10.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2019,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (113)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2028,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (124)_11.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2029,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (125)_9.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2031,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (128)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2038,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (131)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2039,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (132)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2041,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (132)_7.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2043,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (133)_2.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2045,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (133)_9.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2050,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (137)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2051,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (139)_7.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2055,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (143)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2064,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (153)_3.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2065,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (154)_11.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2066,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (154)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2070,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (156)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2071,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (157)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2074,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (159)_11.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2075,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (159)_3.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2076,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (161)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2081,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (166)_3.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2089,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (171)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2092,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (173)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2093,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (175)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2094,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (175)_3.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2095,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (175)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2096,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (176)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2097,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (176)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2103,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (180)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2110,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (185)_7.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2112,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (19)_3.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2119,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (197)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2121,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (198)_3.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2122,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (199)_7.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2124,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (20)_3.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2125,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (201)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2128,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (204)_7.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2130,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (205)_11.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2132,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (206)_11.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2141,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (218)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2144,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (219)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2147,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (221)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2150,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (226)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2155,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (230)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2157,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (232)_9.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2159,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (235)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2160,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (235)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2163,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (237)_10.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2164,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (239)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2166,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (240)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2167,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (241)_10.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2169,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (244)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2171,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (246)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2175,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (253)_11.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2182,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (261)_10.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2183,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (261)_11.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2184,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (261)_3.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2187,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (266)_10.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2192,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (269)_2.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2196,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (273)_9.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
